"VarName","TimeString","VarValue","Validity","Time_ms"
"td","12/5/2025 5:59:36 PM",31,1,45996749724.7338
"resistor on","12/5/2025 5:59:36 PM",0,1,45996749724.7338
"PV","12/5/2025 5:59:41 PM",40.04992,1,45996749782.7778
"SV","12/5/2025 5:59:41 PM",50,1,45996749782.7778
"kp","12/5/2025 5:59:41 PM",5.9,1,45996749782.7778
"ti","12/5/2025 5:59:41 PM",125,1,45996749782.7778
"td","12/5/2025 5:59:41 PM",31,1,45996749782.7778
"resistor on","12/5/2025 5:59:41 PM",-1,1,45996749782.7778
"PV","12/5/2025 5:59:46 PM",40.11863,1,45996749840.8218
"SV","12/5/2025 5:59:46 PM",50,1,45996749840.8218
"kp","12/5/2025 5:59:46 PM",5.9,1,45996749840.8218
"ti","12/5/2025 5:59:46 PM",125,1,45996749840.8218
"td","12/5/2025 5:59:46 PM",31,1,45996749840.8218
"resistor on","12/5/2025 5:59:46 PM",-1,1,45996749840.8218
"PV","12/5/2025 5:59:51 PM",40.19097,1,45996749898.8657
"SV","12/5/2025 5:59:51 PM",50,1,45996749898.8657
"kp","12/5/2025 5:59:51 PM",5.9,1,45996749898.8657
"ti","12/5/2025 5:59:51 PM",125,1,45996749898.8657
"td","12/5/2025 5:59:51 PM",31,1,45996749898.8657
"resistor on","12/5/2025 5:59:51 PM",-1,1,45996749898.8657
"PV","12/5/2025 5:59:56 PM",40.24161,1,45996749956.8866
"SV","12/5/2025 5:59:56 PM",50,1,45996749956.8866
"kp","12/5/2025 5:59:56 PM",5.9,1,45996749956.8866
"ti","12/5/2025 5:59:56 PM",125,1,45996749956.8866
"td","12/5/2025 5:59:56 PM",31,1,45996749956.8866
"resistor on","12/5/2025 5:59:56 PM",-1,1,45996749956.8866
"PV","12/5/2025 6:00:01 PM",40.48756,1,45996750014.9306
"SV","12/5/2025 6:00:01 PM",50,1,45996750014.9306
"kp","12/5/2025 6:00:01 PM",5.9,1,45996750014.9306
"ti","12/5/2025 6:00:01 PM",125,1,45996750014.9306
"td","12/5/2025 6:00:01 PM",31,1,45996750014.9306
"resistor on","12/5/2025 6:00:01 PM",0,1,45996750014.9306
"PV","12/5/2025 6:00:06 PM",40.61053,1,45996750072.9398
"SV","12/5/2025 6:00:06 PM",50,1,45996750072.9398
"kp","12/5/2025 6:00:06 PM",5.9,1,45996750072.9398
"ti","12/5/2025 6:00:06 PM",125,1,45996750072.9398
"td","12/5/2025 6:00:06 PM",31,1,45996750072.9398
"resistor on","12/5/2025 6:00:06 PM",-1,1,45996750072.9398
"PV","12/5/2025 6:00:11 PM",40.8601,1,45996750130.9375
"SV","12/5/2025 6:00:11 PM",50,1,45996750130.9375
"kp","12/5/2025 6:00:11 PM",5.9,1,45996750130.9375
"ti","12/5/2025 6:00:11 PM",125,1,45996750130.9375
"td","12/5/2025 6:00:11 PM",31,1,45996750130.9375
"resistor on","12/5/2025 6:00:11 PM",-1,1,45996750130.9375
"PV","12/5/2025 6:00:16 PM",41.22541,1,45996750188.9583
"SV","12/5/2025 6:00:16 PM",50,1,45996750188.9583
"kp","12/5/2025 6:00:16 PM",5.9,1,45996750188.9583
"ti","12/5/2025 6:00:16 PM",125,1,45996750188.9583
"td","12/5/2025 6:00:16 PM",31,1,45996750188.9583
"resistor on","12/5/2025 6:00:16 PM",-1,1,45996750188.9583
"PV","12/5/2025 6:00:21 PM",41.47497,1,45996750246.9907
"SV","12/5/2025 6:00:21 PM",50,1,45996750246.9907
"kp","12/5/2025 6:00:21 PM",5.9,1,45996750246.9907
"ti","12/5/2025 6:00:21 PM",125,1,45996750246.9907
"td","12/5/2025 6:00:21 PM",31,1,45996750246.9907
"resistor on","12/5/2025 6:00:21 PM",-1,1,45996750246.9907
"PV","12/5/2025 6:00:26 PM",41.84751,1,45996750305.0231
"SV","12/5/2025 6:00:26 PM",50,1,45996750305.0231
"kp","12/5/2025 6:00:26 PM",5.9,1,45996750305.0231
"ti","12/5/2025 6:00:26 PM",125,1,45996750305.0231
"td","12/5/2025 6:00:26 PM",31,1,45996750305.0231
"resistor on","12/5/2025 6:00:26 PM",0,1,45996750305.0231
"PV","12/5/2025 6:00:31 PM",42.09708,1,45996750363.0671
"SV","12/5/2025 6:00:31 PM",50,1,45996750363.0671
"kp","12/5/2025 6:00:31 PM",5.9,1,45996750363.0671
"ti","12/5/2025 6:00:31 PM",125,1,45996750363.0671
"td","12/5/2025 6:00:31 PM",31,1,45996750363.0671
"resistor on","12/5/2025 6:00:31 PM",-1,1,45996750363.0671
"PV","12/5/2025 6:00:36 PM",42.21643,1,45996750421.1227
"SV","12/5/2025 6:00:36 PM",50,1,45996750421.1227
"kp","12/5/2025 6:00:36 PM",5.9,1,45996750421.1227
"ti","12/5/2025 6:00:36 PM",125,1,45996750421.1227
"td","12/5/2025 6:00:36 PM",31,1,45996750421.1227
"resistor on","12/5/2025 6:00:36 PM",-1,1,45996750421.1227
"PV","12/5/2025 6:00:41 PM",42.21643,1,45996750479.213
"SV","12/5/2025 6:00:41 PM",50,1,45996750479.213
"kp","12/5/2025 6:00:41 PM",5.9,1,45996750479.213
"ti","12/5/2025 6:00:41 PM",125,1,45996750479.213
"td","12/5/2025 6:00:41 PM",31,1,45996750479.213
"resistor on","12/5/2025 6:00:41 PM",-1,1,45996750479.213
"PV","12/5/2025 6:00:46 PM",42.21643,0,45996750537.2454
"SV","12/5/2025 6:00:46 PM",50,0,45996750537.2454
"kp","12/5/2025 6:00:46 PM",5.9,0,45996750537.2454
"ti","12/5/2025 6:00:46 PM",125,0,45996750537.2454
"td","12/5/2025 6:00:46 PM",31,0,45996750537.2454
"resistor on","12/5/2025 6:00:46 PM",-1,0,45996750537.2454
"PV","12/5/2025 6:00:51 PM",42.21643,0,45996750595.3125
"SV","12/5/2025 6:00:51 PM",50,0,45996750595.3125
"kp","12/5/2025 6:00:51 PM",5.9,0,45996750595.3125
"ti","12/5/2025 6:00:51 PM",125,0,45996750595.3125
"td","12/5/2025 6:00:51 PM",31,0,45996750595.3125
"resistor on","12/5/2025 6:00:51 PM",-1,0,45996750595.3125
"PV","12/5/2025 6:00:56 PM",43.94531,1,45996750653.3681
"SV","12/5/2025 6:00:56 PM",50,1,45996750653.3681
"kp","12/5/2025 6:00:56 PM",5.9,1,45996750653.3681
"ti","12/5/2025 6:00:56 PM",125,1,45996750653.3681
"td","12/5/2025 6:00:56 PM",31,1,45996750653.3681
"resistor on","12/5/2025 6:00:56 PM",-1,1,45996750653.3681
"PV","12/5/2025 6:01:01 PM",44.19126,1,45996750711.4699
"SV","12/5/2025 6:01:01 PM",50,1,45996750711.4699
"kp","12/5/2025 6:01:01 PM",5.9,1,45996750711.4699
"ti","12/5/2025 6:01:01 PM",125,1,45996750711.4699
"td","12/5/2025 6:01:01 PM",31,1,45996750711.4699
"resistor on","12/5/2025 6:01:01 PM",-1,1,45996750711.4699
"PV","12/5/2025 6:01:06 PM",44.56018,1,45996750769.5486
"SV","12/5/2025 6:01:06 PM",50,1,45996750769.5486
"kp","12/5/2025 6:01:06 PM",5.9,1,45996750769.5486
"ti","12/5/2025 6:01:06 PM",125,1,45996750769.5486
"td","12/5/2025 6:01:06 PM",31,1,45996750769.5486
"resistor on","12/5/2025 6:01:06 PM",0,1,45996750769.5486
"PV","12/5/2025 6:01:12 PM",44.80975,1,45996750827.581
"SV","12/5/2025 6:01:12 PM",50,1,45996750827.581
"kp","12/5/2025 6:01:12 PM",5.9,1,45996750827.581
"ti","12/5/2025 6:01:12 PM",125,1,45996750827.581
"td","12/5/2025 6:01:12 PM",31,1,45996750827.581
"resistor on","12/5/2025 6:01:12 PM",-1,1,45996750827.581
"PV","12/5/2025 6:01:17 PM",45.0557,1,45996750885.625
"SV","12/5/2025 6:01:17 PM",50,1,45996750885.625
"kp","12/5/2025 6:01:17 PM",5.9,1,45996750885.625
"ti","12/5/2025 6:01:17 PM",125,1,45996750885.625
"td","12/5/2025 6:01:17 PM",31,1,45996750885.625
"resistor on","12/5/2025 6:01:17 PM",-1,1,45996750885.625
"PV","12/5/2025 6:01:22 PM",45.30165,1,45996750943.669
"SV","12/5/2025 6:01:22 PM",50,1,45996750943.669
"kp","12/5/2025 6:01:22 PM",5.9,1,45996750943.669
"ti","12/5/2025 6:01:22 PM",125,1,45996750943.669
"td","12/5/2025 6:01:22 PM",31,1,45996750943.669
"resistor on","12/5/2025 6:01:22 PM",0,1,45996750943.669
"PV","12/5/2025 6:01:27 PM",45.55483,1,45996751001.7593
"SV","12/5/2025 6:01:27 PM",50,1,45996751001.7593
"kp","12/5/2025 6:01:27 PM",5.9,1,45996751001.7593
"ti","12/5/2025 6:01:27 PM",125,1,45996751001.7593
"td","12/5/2025 6:01:27 PM",31,1,45996751001.7593
"resistor on","12/5/2025 6:01:27 PM",-1,1,45996751001.7593
"PV","12/5/2025 6:01:32 PM",45.82248,1,45996751059.838
"SV","12/5/2025 6:01:32 PM",50,1,45996751059.838
"kp","12/5/2025 6:01:32 PM",5.9,1,45996751059.838
"ti","12/5/2025 6:01:32 PM",125,1,45996751059.838
"td","12/5/2025 6:01:32 PM",31,1,45996751059.838
"resistor on","12/5/2025 6:01:32 PM",-1,1,45996751059.838
"PV","12/5/2025 6:01:37 PM",46.1046,1,45996751117.8588
"SV","12/5/2025 6:01:37 PM",50,1,45996751117.8588
"kp","12/5/2025 6:01:37 PM",5.9,1,45996751117.8588
"ti","12/5/2025 6:01:37 PM",125,1,45996751117.8588
"td","12/5/2025 6:01:37 PM",31,1,45996751117.8588
"resistor on","12/5/2025 6:01:37 PM",-1,1,45996751117.8588
"PV","12/5/2025 6:01:42 PM",46.41204,1,45996751175.8912
"SV","12/5/2025 6:01:42 PM",50,1,45996751175.8912
"kp","12/5/2025 6:01:42 PM",5.9,1,45996751175.8912
"ti","12/5/2025 6:01:42 PM",125,1,45996751175.8912
"td","12/5/2025 6:01:42 PM",31,1,45996751175.8912
"resistor on","12/5/2025 6:01:42 PM",0,1,45996751175.8912
"PV","12/5/2025 6:01:47 PM",46.61459,1,45996751233.9352
"SV","12/5/2025 6:01:47 PM",50,1,45996751233.9352
"kp","12/5/2025 6:01:47 PM",5.9,1,45996751233.9352
"ti","12/5/2025 6:01:47 PM",125,1,45996751233.9352
"td","12/5/2025 6:01:47 PM",31,1,45996751233.9352
"resistor on","12/5/2025 6:01:47 PM",-1,1,45996751233.9352
"PV","12/5/2025 6:01:52 PM",46.78458,1,45996751291.9676
"SV","12/5/2025 6:01:52 PM",50,1,45996751291.9676
"kp","12/5/2025 6:01:52 PM",5.9,1,45996751291.9676
"ti","12/5/2025 6:01:52 PM",125,1,45996751291.9676
"td","12/5/2025 6:01:52 PM",31,1,45996751291.9676
"resistor on","12/5/2025 6:01:52 PM",-1,1,45996751291.9676
"PV","12/5/2025 6:01:57 PM",47.03053,1,45996751350.0926
"SV","12/5/2025 6:01:57 PM",50,1,45996751350.0926
"kp","12/5/2025 6:01:57 PM",5.9,1,45996751350.0926
"ti","12/5/2025 6:01:57 PM",125,1,45996751350.0926
"td","12/5/2025 6:01:57 PM",31,1,45996751350.0926
"resistor on","12/5/2025 6:01:57 PM",0,1,45996751350.0926
"PV","12/5/2025 6:02:02 PM",47.27648,1,45996751408.1134
"SV","12/5/2025 6:02:02 PM",50,1,45996751408.1134
"kp","12/5/2025 6:02:02 PM",5.9,1,45996751408.1134
"ti","12/5/2025 6:02:02 PM",125,1,45996751408.1134
"td","12/5/2025 6:02:02 PM",31,1,45996751408.1134
"resistor on","12/5/2025 6:02:02 PM",-1,1,45996751408.1134
"PV","12/5/2025 6:02:07 PM",47.46094,1,45996751466.1111
"SV","12/5/2025 6:02:07 PM",50,1,45996751466.1111
"kp","12/5/2025 6:02:07 PM",5.9,1,45996751466.1111
"ti","12/5/2025 6:02:07 PM",125,1,45996751466.1111
"td","12/5/2025 6:02:07 PM",31,1,45996751466.1111
"resistor on","12/5/2025 6:02:07 PM",-1,1,45996751466.1111
"PV","12/5/2025 6:02:12 PM",47.64902,1,45996751524.1551
"SV","12/5/2025 6:02:12 PM",50,1,45996751524.1551
"kp","12/5/2025 6:02:12 PM",5.9,1,45996751524.1551
"ti","12/5/2025 6:02:12 PM",125,1,45996751524.1551
"td","12/5/2025 6:02:12 PM",31,1,45996751524.1551
"resistor on","12/5/2025 6:02:12 PM",0,1,45996751524.1551
"PV","12/5/2025 6:02:17 PM",47.89497,1,45996751582.2106
"SV","12/5/2025 6:02:17 PM",50,1,45996751582.2106
"kp","12/5/2025 6:02:17 PM",5.9,1,45996751582.2106
"ti","12/5/2025 6:02:17 PM",125,1,45996751582.2106
"td","12/5/2025 6:02:17 PM",31,1,45996751582.2106
"resistor on","12/5/2025 6:02:17 PM",-1,1,45996751582.2106
"PV","12/5/2025 6:02:22 PM",48.01794,1,45996751640.2894
"SV","12/5/2025 6:02:22 PM",50,1,45996751640.2894
"kp","12/5/2025 6:02:22 PM",5.9,1,45996751640.2894
"ti","12/5/2025 6:02:22 PM",125,1,45996751640.2894
"td","12/5/2025 6:02:22 PM",31,1,45996751640.2894
"resistor on","12/5/2025 6:02:22 PM",-1,1,45996751640.2894
"PV","12/5/2025 6:02:27 PM",48.26389,1,45996751698.3449
"SV","12/5/2025 6:02:27 PM",50,1,45996751698.3449
"kp","12/5/2025 6:02:27 PM",5.9,1,45996751698.3449
"ti","12/5/2025 6:02:27 PM",125,1,45996751698.3449
"td","12/5/2025 6:02:27 PM",31,1,45996751698.3449
"resistor on","12/5/2025 6:02:27 PM",0,1,45996751698.3449
"PV","12/5/2025 6:02:32 PM",48.33984,1,45996751756.3773
"SV","12/5/2025 6:02:32 PM",50,1,45996751756.3773
"kp","12/5/2025 6:02:32 PM",5.9,1,45996751756.3773
"ti","12/5/2025 6:02:32 PM",125,1,45996751756.3773
"td","12/5/2025 6:02:32 PM",31,1,45996751756.3773
"resistor on","12/5/2025 6:02:32 PM",-1,1,45996751756.3773
"PV","12/5/2025 6:02:37 PM",48.51345,1,45996751814.3634
"SV","12/5/2025 6:02:37 PM",50,1,45996751814.3634
"kp","12/5/2025 6:02:37 PM",5.9,1,45996751814.3634
"ti","12/5/2025 6:02:37 PM",125,1,45996751814.3634
"td","12/5/2025 6:02:37 PM",31,1,45996751814.3634
"resistor on","12/5/2025 6:02:37 PM",-1,1,45996751814.3634
"PV","12/5/2025 6:02:42 PM",48.58218,1,45996751872.4537
"SV","12/5/2025 6:02:42 PM",50,1,45996751872.4537
"kp","12/5/2025 6:02:42 PM",5.9,1,45996751872.4537
"ti","12/5/2025 6:02:42 PM",125,1,45996751872.4537
"td","12/5/2025 6:02:42 PM",31,1,45996751872.4537
"resistor on","12/5/2025 6:02:42 PM",-1,1,45996751872.4537
"PV","12/5/2025 6:02:47 PM",48.63643,1,45996751930.544
"SV","12/5/2025 6:02:47 PM",50,1,45996751930.544
"kp","12/5/2025 6:02:47 PM",5.9,1,45996751930.544
"ti","12/5/2025 6:02:47 PM",125,1,45996751930.544
"td","12/5/2025 6:02:47 PM",31,1,45996751930.544
"resistor on","12/5/2025 6:02:47 PM",-1,1,45996751930.544
"PV","12/5/2025 6:02:52 PM",48.70153,1,45996751988.5648
"SV","12/5/2025 6:02:52 PM",50,1,45996751988.5648
"kp","12/5/2025 6:02:52 PM",5.9,1,45996751988.5648
"ti","12/5/2025 6:02:52 PM",125,1,45996751988.5648
"td","12/5/2025 6:02:52 PM",31,1,45996751988.5648
"resistor on","12/5/2025 6:02:52 PM",-1,1,45996751988.5648
"PV","12/5/2025 6:02:57 PM",48.7594,1,45996752046.5741
"SV","12/5/2025 6:02:57 PM",50,1,45996752046.5741
"kp","12/5/2025 6:02:57 PM",5.9,1,45996752046.5741
"ti","12/5/2025 6:02:57 PM",125,1,45996752046.5741
"td","12/5/2025 6:02:57 PM",31,1,45996752046.5741
"resistor on","12/5/2025 6:02:57 PM",-1,1,45996752046.5741
"PV","12/5/2025 6:03:02 PM",48.88238,1,45996752104.6412
"SV","12/5/2025 6:03:02 PM",50,1,45996752104.6412
"kp","12/5/2025 6:03:02 PM",5.9,1,45996752104.6412
"ti","12/5/2025 6:03:02 PM",125,1,45996752104.6412
"td","12/5/2025 6:03:02 PM",31,1,45996752104.6412
"resistor on","12/5/2025 6:03:02 PM",0,1,45996752104.6412
"PV","12/5/2025 6:03:07 PM",48.88238,1,45996752162.6736
"SV","12/5/2025 6:03:07 PM",50,1,45996752162.6736
"kp","12/5/2025 6:03:07 PM",5.9,1,45996752162.6736
"ti","12/5/2025 6:03:07 PM",125,1,45996752162.6736
"td","12/5/2025 6:03:07 PM",31,1,45996752162.6736
"resistor on","12/5/2025 6:03:07 PM",-1,1,45996752162.6736
"PV","12/5/2025 6:03:12 PM",48.88238,1,45996752220.6713
"SV","12/5/2025 6:03:12 PM",50,1,45996752220.6713
"kp","12/5/2025 6:03:12 PM",5.9,1,45996752220.6713
"ti","12/5/2025 6:03:12 PM",125,1,45996752220.6713
"td","12/5/2025 6:03:12 PM",31,1,45996752220.6713
"resistor on","12/5/2025 6:03:12 PM",-1,1,45996752220.6713
"PV","12/5/2025 6:03:17 PM",48.91131,1,45996752278.6921
"SV","12/5/2025 6:03:17 PM",50,1,45996752278.6921
"kp","12/5/2025 6:03:17 PM",5.9,1,45996752278.6921
"ti","12/5/2025 6:03:17 PM",125,1,45996752278.6921
"td","12/5/2025 6:03:17 PM",31,1,45996752278.6921
"resistor on","12/5/2025 6:03:17 PM",-1,1,45996752278.6921
"PV","12/5/2025 6:03:22 PM",49.00535,1,45996752336.6898
"SV","12/5/2025 6:03:22 PM",50,1,45996752336.6898
"kp","12/5/2025 6:03:22 PM",5.9,1,45996752336.6898
"ti","12/5/2025 6:03:22 PM",125,1,45996752336.6898
"td","12/5/2025 6:03:22 PM",31,1,45996752336.6898
"resistor on","12/5/2025 6:03:22 PM",0,1,45996752336.6898
"PV","12/5/2025 6:03:27 PM",49.00535,1,45996752394.6759
"SV","12/5/2025 6:03:27 PM",50,1,45996752394.6759
"kp","12/5/2025 6:03:27 PM",5.9,1,45996752394.6759
"ti","12/5/2025 6:03:27 PM",125,1,45996752394.6759
"td","12/5/2025 6:03:27 PM",31,1,45996752394.6759
"resistor on","12/5/2025 6:03:27 PM",-1,1,45996752394.6759
"PV","12/5/2025 6:03:32 PM",49.03429,1,45996752452.6505
"SV","12/5/2025 6:03:32 PM",50,1,45996752452.6505
"kp","12/5/2025 6:03:32 PM",5.9,1,45996752452.6505
"ti","12/5/2025 6:03:32 PM",125,1,45996752452.6505
"td","12/5/2025 6:03:32 PM",31,1,45996752452.6505
"resistor on","12/5/2025 6:03:32 PM",-1,1,45996752452.6505
"PV","12/5/2025 6:03:37 PM",49.12833,1,45996752510.6597
"SV","12/5/2025 6:03:37 PM",50,1,45996752510.6597
"kp","12/5/2025 6:03:37 PM",5.9,1,45996752510.6597
"ti","12/5/2025 6:03:37 PM",125,1,45996752510.6597
"td","12/5/2025 6:03:37 PM",31,1,45996752510.6597
"resistor on","12/5/2025 6:03:37 PM",0,1,45996752510.6597
"PV","12/5/2025 6:03:42 PM",49.12833,1,45996752568.7037
"SV","12/5/2025 6:03:42 PM",50,1,45996752568.7037
"kp","12/5/2025 6:03:42 PM",5.9,1,45996752568.7037
"ti","12/5/2025 6:03:42 PM",125,1,45996752568.7037
"td","12/5/2025 6:03:42 PM",31,1,45996752568.7037
"resistor on","12/5/2025 6:03:42 PM",-1,1,45996752568.7037
"PV","12/5/2025 6:03:47 PM",49.12833,1,45996752626.7245
"SV","12/5/2025 6:03:47 PM",50,1,45996752626.7245
"kp","12/5/2025 6:03:47 PM",5.9,1,45996752626.7245
"ti","12/5/2025 6:03:47 PM",125,1,45996752626.7245
"td","12/5/2025 6:03:47 PM",31,1,45996752626.7245
"resistor on","12/5/2025 6:03:47 PM",-1,1,45996752626.7245
"PV","12/5/2025 6:03:52 PM",49.2513,1,45996752684.7454
"SV","12/5/2025 6:03:52 PM",50,1,45996752684.7454
"kp","12/5/2025 6:03:52 PM",5.9,1,45996752684.7454
"ti","12/5/2025 6:03:52 PM",125,1,45996752684.7454
"td","12/5/2025 6:03:52 PM",31,1,45996752684.7454
"resistor on","12/5/2025 6:03:52 PM",-1,1,45996752684.7454
"PV","12/5/2025 6:03:57 PM",49.2513,1,45996752742.7662
"SV","12/5/2025 6:03:57 PM",50,1,45996752742.7662
"kp","12/5/2025 6:03:57 PM",5.9,1,45996752742.7662
"ti","12/5/2025 6:03:57 PM",125,1,45996752742.7662
"td","12/5/2025 6:03:57 PM",31,1,45996752742.7662
"resistor on","12/5/2025 6:03:57 PM",0,1,45996752742.7662
"PV","12/5/2025 6:04:02 PM",49.2513,1,45996752800.8449
"SV","12/5/2025 6:04:02 PM",50,1,45996752800.8449
"kp","12/5/2025 6:04:02 PM",5.9,1,45996752800.8449
"ti","12/5/2025 6:04:02 PM",125,1,45996752800.8449
"td","12/5/2025 6:04:02 PM",31,1,45996752800.8449
"resistor on","12/5/2025 6:04:02 PM",-1,1,45996752800.8449
"PV","12/5/2025 6:04:07 PM",49.28385,1,45996752858.8542
"SV","12/5/2025 6:04:07 PM",50,1,45996752858.8542
"kp","12/5/2025 6:04:07 PM",5.9,1,45996752858.8542
"ti","12/5/2025 6:04:07 PM",125,1,45996752858.8542
"td","12/5/2025 6:04:07 PM",31,1,45996752858.8542
"resistor on","12/5/2025 6:04:07 PM",-1,1,45996752858.8542
"PV","12/5/2025 6:04:12 PM",49.3779,1,45996752916.8981
"SV","12/5/2025 6:04:12 PM",50,1,45996752916.8981
"kp","12/5/2025 6:04:12 PM",5.9,1,45996752916.8981
"ti","12/5/2025 6:04:12 PM",125,1,45996752916.8981
"td","12/5/2025 6:04:12 PM",31,1,45996752916.8981
"resistor on","12/5/2025 6:04:12 PM",0,1,45996752916.8981
"PV","12/5/2025 6:04:17 PM",49.3779,1,45996752974.9074
"SV","12/5/2025 6:04:17 PM",50,1,45996752974.9074
"kp","12/5/2025 6:04:17 PM",5.9,1,45996752974.9074
"ti","12/5/2025 6:04:17 PM",125,1,45996752974.9074
"td","12/5/2025 6:04:17 PM",31,1,45996752974.9074
"resistor on","12/5/2025 6:04:17 PM",-1,1,45996752974.9074
"PV","12/5/2025 6:04:22 PM",49.49363,1,45996753032.9051
"SV","12/5/2025 6:04:22 PM",50,1,45996753032.9051
"kp","12/5/2025 6:04:22 PM",5.9,1,45996753032.9051
"ti","12/5/2025 6:04:22 PM",125,1,45996753032.9051
"td","12/5/2025 6:04:22 PM",31,1,45996753032.9051
"resistor on","12/5/2025 6:04:22 PM",-1,1,45996753032.9051
"PV","12/5/2025 6:04:27 PM",49.50087,1,45996753090.9375
"SV","12/5/2025 6:04:27 PM",50,1,45996753090.9375
"kp","12/5/2025 6:04:27 PM",5.9,1,45996753090.9375
"ti","12/5/2025 6:04:27 PM",125,1,45996753090.9375
"td","12/5/2025 6:04:27 PM",31,1,45996753090.9375
"resistor on","12/5/2025 6:04:27 PM",-1,1,45996753090.9375
"PV","12/5/2025 6:04:32 PM",49.5081,1,45996753148.9468
"SV","12/5/2025 6:04:32 PM",50,1,45996753148.9468
"kp","12/5/2025 6:04:32 PM",5.9,1,45996753148.9468
"ti","12/5/2025 6:04:32 PM",125,1,45996753148.9468
"td","12/5/2025 6:04:32 PM",31,1,45996753148.9468
"resistor on","12/5/2025 6:04:32 PM",0,1,45996753148.9468
"PV","12/5/2025 6:04:37 PM",49.62384,1,45996753206.9676
"SV","12/5/2025 6:04:37 PM",50,1,45996753206.9676
"kp","12/5/2025 6:04:37 PM",5.9,1,45996753206.9676
"ti","12/5/2025 6:04:37 PM",125,1,45996753206.9676
"td","12/5/2025 6:04:37 PM",31,1,45996753206.9676
"resistor on","12/5/2025 6:04:37 PM",-1,1,45996753206.9676
"PV","12/5/2025 6:04:42 PM",49.74682,1,45996753264.9653
"SV","12/5/2025 6:04:42 PM",50,1,45996753264.9653
"kp","12/5/2025 6:04:42 PM",5.9,1,45996753264.9653
"ti","12/5/2025 6:04:42 PM",125,1,45996753264.9653
"td","12/5/2025 6:04:42 PM",31,1,45996753264.9653
"resistor on","12/5/2025 6:04:42 PM",-1,1,45996753264.9653
"PV","12/5/2025 6:04:47 PM",49.74682,1,45996753322.9861
"SV","12/5/2025 6:04:47 PM",50,1,45996753322.9861
"kp","12/5/2025 6:04:47 PM",5.9,1,45996753322.9861
"ti","12/5/2025 6:04:47 PM",125,1,45996753322.9861
"td","12/5/2025 6:04:47 PM",31,1,45996753322.9861
"resistor on","12/5/2025 6:04:47 PM",0,1,45996753322.9861
"PV","12/5/2025 6:04:52 PM",49.7649,1,45996753381.0069
"SV","12/5/2025 6:04:52 PM",50,1,45996753381.0069
"kp","12/5/2025 6:04:52 PM",5.9,1,45996753381.0069
"ti","12/5/2025 6:04:52 PM",125,1,45996753381.0069
"td","12/5/2025 6:04:52 PM",31,1,45996753381.0069
"resistor on","12/5/2025 6:04:52 PM",-1,1,45996753381.0069
"PV","12/5/2025 6:04:57 PM",49.86979,1,45996753439.0394
"SV","12/5/2025 6:04:57 PM",50,1,45996753439.0394
"kp","12/5/2025 6:04:57 PM",5.9,1,45996753439.0394
"ti","12/5/2025 6:04:57 PM",125,1,45996753439.0394
"td","12/5/2025 6:04:57 PM",31,1,45996753439.0394
"resistor on","12/5/2025 6:04:57 PM",-1,1,45996753439.0394
"PV","12/5/2025 6:05:02 PM",49.86979,1,45996753497.0602
"SV","12/5/2025 6:05:02 PM",50,1,45996753497.0602
"kp","12/5/2025 6:05:02 PM",5.9,1,45996753497.0602
"ti","12/5/2025 6:05:02 PM",125,1,45996753497.0602
"td","12/5/2025 6:05:02 PM",31,1,45996753497.0602
"resistor on","12/5/2025 6:05:02 PM",-1,1,45996753497.0602
"PV","12/5/2025 6:05:07 PM",49.86979,1,45996753555.0926
"SV","12/5/2025 6:05:07 PM",50,1,45996753555.0926
"kp","12/5/2025 6:05:07 PM",5.9,1,45996753555.0926
"ti","12/5/2025 6:05:07 PM",125,1,45996753555.0926
"td","12/5/2025 6:05:07 PM",31,1,45996753555.0926
"resistor on","12/5/2025 6:05:07 PM",-1,1,45996753555.0926
"PV","12/5/2025 6:05:12 PM",49.99277,1,45996753613.0671
"SV","12/5/2025 6:05:12 PM",50,1,45996753613.0671
"kp","12/5/2025 6:05:12 PM",5.9,1,45996753613.0671
"ti","12/5/2025 6:05:12 PM",125,1,45996753613.0671
"td","12/5/2025 6:05:12 PM",31,1,45996753613.0671
"resistor on","12/5/2025 6:05:12 PM",-1,1,45996753613.0671
"PV","12/5/2025 6:05:17 PM",49.87703,1,45996753671.1343
"SV","12/5/2025 6:05:17 PM",50,1,45996753671.1343
"kp","12/5/2025 6:05:17 PM",5.9,1,45996753671.1343
"ti","12/5/2025 6:05:17 PM",125,1,45996753671.1343
"td","12/5/2025 6:05:17 PM",31,1,45996753671.1343
"resistor on","12/5/2025 6:05:17 PM",-1,1,45996753671.1343
"PV","12/5/2025 6:05:22 PM",49.86979,1,45996753729.1204
"SV","12/5/2025 6:05:22 PM",50,1,45996753729.1204
"kp","12/5/2025 6:05:22 PM",5.9,1,45996753729.1204
"ti","12/5/2025 6:05:22 PM",125,1,45996753729.1204
"td","12/5/2025 6:05:22 PM",31,1,45996753729.1204
"resistor on","12/5/2025 6:05:22 PM",0,1,45996753729.1204
"PV","12/5/2025 6:05:27 PM",49.84809,1,45996753787.1181
"SV","12/5/2025 6:05:27 PM",50,1,45996753787.1181
"kp","12/5/2025 6:05:27 PM",5.9,1,45996753787.1181
"ti","12/5/2025 6:05:27 PM",125,1,45996753787.1181
"td","12/5/2025 6:05:27 PM",31,1,45996753787.1181
"resistor on","12/5/2025 6:05:27 PM",-1,1,45996753787.1181
